id,name,start,end
ENSG00000087152,ATXN7L3,44191805,44200113
ENSG00000267394,AC004596.1,44198882,44216565
ENSG00000108312,UBTF,44205033,44221626
ENSG00000275107,MIR6782,44207771,44207839
ENSG00000260793,AC003102.1,44221401,44223710
ENSG00000267691,SHC1P2,44228760,44230228
ENSG00000004939,SLC4A1,44248385,44268141
ENSG00000239702,RN7SL507P,44290856,44291151
ENSG00000267750,RUNDC3A-AS1,44299574,44315315
ENSG00000221496,U3,44303965,44304203
ENSG00000252628,RNU6-453P,44307088,44307172
ENSG00000108309,RUNDC3A,44308413,44318671
ENSG00000013306,SLC25A39,44319625,44324870
ENSG00000267211,AC003043.1,44328613,44331462
ENSG00000030582,GRN,44345086,44353102
ENSG00000161682,FAM171A2,44353215,44363875
ENSG00000267634,RPL7L1P5,44365014,44365751
ENSG00000005961,ITGA2B,44372180,44389505
ENSG00000186566,GPATCH8,44395284,44503430
ENSG00000240589,RN7SL258P,44409059,44409358
ENSG00000283045,AC103703.1,44486153,44486815
ENSG00000180340,FZD2,44557459,44559570
ENSG00000271222,AC091152.3,44596346,44597344
ENSG00000267384,SMCO4P1,44645411,44645587
ENSG00000266979,LINC01180,44646364,44650349
ENSG00000180336,MEIOC,44656404,44690308
ENSG00000180329,CCDC43,44673069,44689779
ENSG00000267160,AC091152.2,44673689,44676257
ENSG00000279879,AC091152.4,44689858,44693340
ENSG00000161692,DBF4B,44708608,44752264
ENSG00000264251,RN7SL819P,44718861,44719130
ENSG00000240305,AC091152.1,44719760,44720597
ENSG00000073670,ADAM11,44759031,44781846
ENSG00000267505,AC005180.2,44793199,44794474
ENSG00000267405,AC005180.1,44794747,44797783
ENSG00000182963,GJC1,44798448,44830816
ENSG00000131097,HIGD1B,44846353,44850480
ENSG00000108883,EFTUD2,44849943,44899662
ENSG00000264540,RN7SL405P,44883986,44884274
ENSG00000167131,CCDC103,44899142,44905390
ENSG00000214447,FAM187A,44899712,44905390
ENSG00000131095,GFAP,44903161,44916937
ENSG00000186185,KIF18B,44924709,44947711
ENSG00000278223,MIR6783,44934618,44934681
ENSG00000267334,AC015936.1,44947912,44948939
ENSG00000131094,C1QL1,44959693,44968071
ENSG00000267788,AC015936.2,44982514,44982772
ENSG00000172992,DCAKD,45023340,45061109
ENSG00000136448,NMT1,45051610,45109016
ENSG00000200888,Y_RNA,45071442,45071543
ENSG00000161714,PLCD3,45108967,45133354
ENSG00000277249,MIR6784,45114367,45114433
ENSG00000181513,ACBD4,45132600,45144181
ENSG00000276728,AC142472.1,45146730,45148470
ENSG00000186834,HEXIM1,45148502,45152101
ENSG00000224505,AC138150.1,45150400,45161510
ENSG00000168517,HEXIM2,45160700,45170040
ENSG00000267288,AC138150.2,45168800,45171584
ENSG00000267121,AC008105.3,45190931,45222222
ENSG00000184922,FMNL1,45221444,45247320
ENSG00000233175,AC008105.1,45238028,45241734
ENSG00000233483,AC008105.2,45245186,45248836
ENSG00000267278,MAP3K14-AS1,45247925,45268630
ENSG00000184361,SPATA32,45254393,45262112
ENSG00000006062,MAP3K14,45263121,45317040
ENSG00000199953,RNA5SP443,45327366,45327497
ENSG00000267446,AC003070.2,45371402,45372057
ENSG00000159314,ARHGAP27,45393902,45434421
ENSG00000267344,AC003070.1,45396932,45397477
ENSG00000225190,PLEKHM1,45435900,45490749
ENSG00000236234,AC091132.2,45452844,45464065
ENSG00000284055,MIR4315-1,45475363,45475435
ENSG00000214425,LRRC37A4P,45506741,45550335
ENSG00000278770,Metazoa_SRP,45526466,45526746
ENSG00000266918,AC091132.4,45531577,45533838
ENSG00000131484,AC091132.1,45533963,45534710
ENSG00000267198,AC091132.5,45545804,45563230
ENSG00000267246,AC091132.6,45549781,45558738
ENSG00000266504,AC091132.3,45553710,45559070
ENSG00000264070,DND1P1,45585871,45586929
ENSG00000280022,AC126544.2,45592621,45593369
ENSG00000263503,MAPK8IP1P2,45600869,45602340
ENSG00000204652,RPS26P8,45608571,45608918
ENSG00000204650,LINC02210,45620328,45655156
ENSG00000263715,LINC02210-CRHR1,45620344,45835826
ENSG00000265547,AC217774.1,45731703,45732977
ENSG00000265964,AC217774.2,45733353,45734669
ENSG00000120088,CRHR1,45784280,45835828
ENSG00000264589,MAPT-AS1,45799390,45895630
ENSG00000185294,SPPL2C,45844835,45847072
ENSG00000186868,MAPT,45894382,46028334
ENSG00000279685,MAPT-IT1,45895783,45898798
ENSG00000262881,CR936218.2,45907670,45910779
ENSG00000274883,Metazoa_SRP,45931806,45932083
ENSG00000256762,STH,45999250,45999694
ENSG00000120071,KANSL1,46029916,46225389
ENSG00000262372,CR936218.1,46035313,46035770
ENSG00000214401,KANSL1-AS1,46193576,46196723
ENSG00000238723,Y_RNA,46215070,46215171
ENSG00000262500,MAPK8IP1P1,46243606,46245044
ENSG00000262539,AC005829.2,46259551,46260606
ENSG00000261575,AC005829.1,46267037,46268694
ENSG00000228696,ARL17B,46274784,46361797
ENSG00000176681,LRRC37A,46292733,46337794
ENSG00000265411,RN7SL656P,46319679,46319959
ENSG00000260075,NSFP1,46372855,46487141
ENSG00000266497,AC138645.1,46503946,46509339
ENSG00000238083,LRRC37A2,46511511,46555650
ENSG00000185829,ARL17A,46516702,46579682
ENSG00000265315,RN7SL199P,46537534,46537814
ENSG00000232300,FAM215B,46558830,46562795
ENSG00000073969,NSF,46590669,46757464
ENSG00000213326,RPS7P11,46721582,46722167
ENSG00000108379,WNT3,46762506,46833154
ENSG00000158955,WNT9B,46833201,46886730
ENSG00000262031,LINC01974,46909742,46911512
ENSG00000261886,AC005670.1,46916770,46923034
ENSG00000210709,RNU6ATAC3P,46921124,46921249
ENSG00000108433,GOSR2,46923075,46975524
ENSG00000262633,AC005670.2,46923133,47049932
ENSG00000264999,MIR5089,46973017,46973100
ENSG00000179673,RPRML,46978156,46979248
ENSG00000263142,LRRC37A17P,46978481,47054569
ENSG00000262879,AC068152.1,46984045,47100323
ENSG00000277198,RN7SL270P,47041825,47042105
ENSG00000004897,CDC27,47117703,47189422
ENSG00000239291,AC002558.1,47159191,47159993
ENSG00000262265,AC002558.3,47161075,47162064
ENSG00000261872,AC002558.2,47169826,47171049
ENSG00000198336,MYL4,47200446,47223679
ENSG00000259207,ITGB3,47253846,47311816
ENSG00000259753,AC068234.1,47253897,47344292
ENSG00000238419,RNU7-186P,47259358,47259420
ENSG00000276790,AC068234.2,47279526,47280047
ENSG00000263293,THCAT158,47303460,47323613
ENSG00000178852,EFCAB13,47323290,47441312
ENSG00000253347,AC040934.1,47409322,47423526
ENSG00000228782,MRPL45P2,47450568,47492492
ENSG00000141279,NPEPPS,47522942,47623276
ENSG00000206734,Y_RNA,47557413,47557514
ENSG00000263766,AC025682.1,47603860,47649420
ENSG00000108424,KPNB1,47649476,47685505
ENSG00000264558,AC015674.1,47682417,47682683
ENSG00000198933,TBKBP1,47694081,47712050
ENSG00000073861,TBX21,47733244,47746119
ENSG00000006025,OSBPL7,47807372,47821834
ENSG00000159111,MRPL10,47823272,47831534
ENSG00000141294,LRRC46,47831627,47837713
ENSG00000141295,SCRN2,47837692,47841333
ENSG00000189120,SP6,47844908,47855874
ENSG00000264243,AC018521.3,47863342,47865190
ENSG00000266821,AC018521.7,47879472,47882398
ENSG00000264920,AC018521.5,47891255,47895812
ENSG00000167182,SP2,47896150,47928957
ENSG00000234494,SP2-AS1,47897330,47941410
ENSG00000266601,AC018521.6,47929682,47933106
ENSG00000108439,PNPO,47941506,47949308
ENSG00000263798,AC018521.1,47945424,47981736
ENSG00000264019,AC018521.2,47946802,47948275
ENSG00000167183,PRR15L,47951967,47957878
ENSG00000108465,CDK5RAP3,47967810,47981774
ENSG00000264701,AC018521.4,47980398,47996196
ENSG00000005243,COPZ2,48026167,48038030
ENSG00000207947,MIR152,48037161,48037247
ENSG00000263412,AC004477.1,48045141,48048073
ENSG00000082641,NFE2L1,48048329,48061487
ENSG00000266341,AC004477.2,48060383,48060669
ENSG00000278765,AC004477.3,48066704,48067293
ENSG00000108468,CBX1,48070052,48101521
ENSG00000206954,RNU6-1201P,48088678,48088784
ENSG00000002919,SNX11,48103357,48123074
ENSG00000141293,SKAP1,48133440,48430275
ENSG00000221739,MIR1203,48156427,48156511
ENSG00000263787,SKAP1-AS1,48185938,48204529
ENSG00000207306,RNU6-1152P,48196680,48196786
ENSG00000235300,THRA1/BTR,48294335,48308762
ENSG00000266222,AC036222.2,48377262,48380370
ENSG00000200538,U3,48382371,48382586
ENSG00000264451,AC036222.1,48460370,48466040
ENSG00000206805,Y_RNA,48479097,48479198
ENSG00000120094,HOXB1,48528526,48530997
ENSG00000173917,HOXB2,48540894,48544989
ENSG00000230148,HOXB-AS1,48543551,48551250
ENSG00000120093,HOXB3,48548870,48604912
ENSG00000233101,HOXB-AS3,48549630,48606414
ENSG00000239552,HOXB-AS2,48557262,48560333
ENSG00000182742,HOXB4,48575513,48580111
ENSG00000257178,AC103702.1,48579630,48582259
ENSG00000284038,MIR10A,48579838,48579947
ENSG00000120075,HOXB5,48591257,48593961
ENSG00000108511,HOXB6,48595751,48604992
ENSG00000260027,HOXB7,48607227,48633572
ENSG00000120068,HOXB8,48611377,48614939
ENSG00000170689,HOXB9,48621159,48626356
ENSG00000242207,HOXB-AS4,48628675,48634932
ENSG00000210741,MIR196A1,48632490,48632559
ENSG00000272763,AC103702.2,48635923,48647023
ENSG00000244649,LINC02086,48646923,48707346
ENSG00000244559,AC091179.3,48690481,48690624
ENSG00000242067,RPL9P28,48691116,48691694
ENSG00000241788,COX6B1P2,48713730,48713959
ENSG00000159182,PRAC1,48721719,48722522
ENSG00000229637,PRAC2,48723168,48724758
ENSG00000273750,HOXB13-AS1_1,48723188,48723314
ENSG00000277542,HOXB13-AS1_2,48723692,48723772
ENSG00000263602,MIR3185,48724408,48724475
ENSG00000159184,HOXB13,48724763,48729178
ENSG00000242407,AC091179.2,48733091,48733888
ENSG00000170703,TTLL6,48762235,48817214
ENSG00000244514,RN7SL125P,48765554,48765847
ENSG00000136436,CALCOCO2,48830988,48866522
ENSG00000248278,SUMO2P17,48874860,48908983
ENSG00000212565,SNORA68,48880840,48880967
ENSG00000248895,AC068531.1,48881122,48881316
ENSG00000159199,ATP5G1,48892765,48895871
ENSG00000270781,AC091133.5,48899131,48899748
ENSG00000159202,UBE2Z,48908369,48929056
ENSG00000159210,SNF8,48929316,48945117
ENSG00000230532,AC091133.1,48931791,48937100
ENSG00000200903,RNU1-42P,48949361,48949520
ENSG00000238804,snoU13,48956650,48956753
ENSG00000159224,GIP,48958554,48968596
ENSG00000250838,AC091133.2,48995266,48997492
ENSG00000159217,IGF2BP1,48997412,49055650
ENSG00000251461,AC091133.3,49004731,49013725
ENSG00000255851,Metazoa_SRP,49017793,49018061
ENSG00000252636,RNU6-826P,49036352,49036455
ENSG00000251550,AC091133.4,49037122,49037429
ENSG00000248883,B4GALNT2P1,49085511,49086702
ENSG00000167080,B4GALNT2,49132460,49176840
ENSG00000240995,AC069454.1,49148339,49149111
ENSG00000167083,GNGT2,49202791,49210574
ENSG00000108798,ABI3,49210227,49223225
ENSG00000173868,PHOSPHO1,49223362,49230766
ENSG00000177369,FLJ40194,49248239,49258662
ENSG00000273500,MIR6129,49288346,49288454
ENSG00000198740,ZNF652,49289206,49362473
ENSG00000248714,AC091180.2,49361165,49369998
ENSG00000262039,AC091180.5,49370740,49476988
ENSG00000250948,AC091180.4,49375380,49380094
ENSG00000186244,AC091180.1,49400429,49400800
ENSG00000167085,PHB,49404049,49414905
ENSG00000250186,AC091180.3,49404081,49405197
ENSG00000207127,Y_RNA,49416744,49416850
ENSG00000229944,EIF4EP2,49424269,49424922
ENSG00000249497,LINC02075,49457861,49461749
ENSG00000279036,AC015656.1,49494223,49497800
ENSG00000064300,NGFR,49495293,49515017
ENSG00000249906,AC006487.1,49505657,49574064
ENSG00000277478,MIR6165,49510817,49510900
ENSG00000250310,AC006487.2,49544847,49577962
ENSG00000182575,NXPH3,49575858,49583827
ENSG00000121067,SPOP,49598884,49678234
ENSG00000121073,SLC35B1,49700943,49709014
ENSG00000250751,AC015795.2,49708334,49720060
ENSG00000121104,FAM117A,49710332,49789180
ENSG00000136504,KAT7,49788555,49835030
ENSG00000235183,AC015795.1,49795343,49795669
ENSG00000262837,AC027801.5,49834239,49836454
ENSG00000176358,TAC4,49838309,49848017
ENSG00000204584,AC027801.1,49845910,49848837
ENSG00000248954,AC027801.2,49887598,49900893
ENSG00000254039,AC027801.4,49914403,49932918
ENSG00000249176,AC027801.3,49939122,49939819
ENSG00000199492,RNU6-1313P,49966075,49966176
ENSG00000108813,DLX4,49968970,49974959
ENSG00000064195,DLX3,49990005,49995224
ENSG00000248172,AC009720.1,49996889,50016844
ENSG00000246640,PICART1,50050349,50055739
ENSG00000005884,ITGA3,50055968,50090481
ENSG00000276851,AC002401.4,50094065,50094647
ENSG00000005882,PDK2,50094737,50112152
ENSG00000275025,AC002401.3,50098460,50098899
ENSG00000250282,AC002401.2,50100704,50101920
ENSG00000167100,SAMD14,50110040,50129882
ENSG00000108819,PPP1R9B,50133735,50150630
ENSG00000236472,AC002401.1,50135586,50146176
ENSG00000253730,AC015909.2,50158333,50161276
ENSG00000261959,AC015909.3,50163523,50165316
ENSG00000108823,SGCA,50164214,50175931
ENSG00000188662,HILS1,50171428,50181178
ENSG00000108821,COL1A1,50183289,50201632
ENSG00000249406,AC015909.1,50208972,50214459
ENSG00000263176,AC015909.4,50212933,50215357
ENSG00000251085,LINC01969,50214694,50215420
ENSG00000249838,SUMO2P7,50235845,50236129
ENSG00000167105,TMEM92,50271406,50281485
ENSG00000251179,TMEM92-AS1,50281577,50287855
ENSG00000015532,XYLT2,50346092,50363138
ENSG00000279792,AC015909.5,50362967,50365232
ENSG00000108826,MRPL27,50367857,50373214
ENSG00000154920,EME1,50373220,50381483
ENSG00000108829,LRRC59,50375059,50397553
ENSG00000206824,Y_RNA,50386145,50386246
ENSG00000253102,AC004707.1,50396438,50397888
ENSG00000167107,ACSF2,50426158,50474845
ENSG00000262759,MRPS21P9,50450179,50450725
ENSG00000136457,CHAD,50464496,50468966
ENSG00000275897,AC021491.4,50475819,50478391
ENSG00000136444,RSAD1,50478800,50485975
ENSG00000249451,AC021491.1,50503412,50508328
ENSG00000136449,MYCBPAP,50508384,50531501
ENSG00000049283,EPN3,50532543,50543750
ENSG00000250286,AC021491.2,50537294,50538754
ENSG00000006282,SPATA20,50543058,50555852
ENSG00000250107,CACNA1G-AS1,50556207,50562108
ENSG00000006283,CACNA1G,50561068,50627474
ENSG00000250976,AC021491.3,50563203,50563783
ENSG00000251239,AC004590.1,50627032,50631940
ENSG00000108846,ABCC3,50634777,50692252
ENSG00000154945,ANKRD40,50693190,50707924
ENSG00000262967,AC005921.2,50693448,50695449
ENSG00000201340,Y_RNA,50696644,50696760
ENSG00000108848,LUC7L3,50719544,50756213
ENSG00000278963,AC005921.3,50722074,50724224
ENSG00000167117,LINC00483,50761029,50767557
ENSG00000278672,MIR8059,50768650,50768730
ENSG00000248702,AC005921.1,50797366,50797651
ENSG00000173714,WFIKKN2,50834650,50842348
ENSG00000261976,AC091062.1,50840057,50841626
ENSG00000243521,RPL5P33,50847950,50849270
ENSG00000141232,TOB1,50862223,50867978
ENSG00000229980,TOB1-AS1,50866679,50909737
ENSG00000262006,AC005920.4,50909637,50910232
ENSG00000247011,AC005920.1,50934989,50944713
ENSG00000251665,AC005920.3,50944104,50948750
ENSG00000008294,SPAG9,50962174,51120865
ENSG00000249870,AC005920.2,51042524,51085471
ENSG00000239672,NME1,51153536,51162428
ENSG00000011052,NME1-NME2,51153590,51171744
ENSG00000243678,NME2,51165435,51171747
ENSG00000011258,MBTD1,51177425,51260163
ENSG00000279089,AC005839.1,51183191,51186403
ENSG00000264895,AC006141.1,51249579,51251748
ENSG00000011260,UTP18,51260528,51297936
ENSG00000249383,LINC02071,51312609,51335165
ENSG00000249982,AC005823.2,51332679,51334090
ENSG00000249658,AC005823.1,51335261,51336240
ENSG00000225860,LINC02072,51336715,51342571
ENSG00000267452,LINC02073,51435427,51445802
ENSG00000187504,RPL7P48,51502488,51503233
ENSG00000154975,CA10,51630313,52160017
ENSG00000279743,AC002090.1,51761260,51763397
ENSG00000263317,LINC01982,52390515,52535701
ENSG00000226364,LINC02089,52862121,52899588
ENSG00000227011,C17orf112,52985520,52987652
ENSG00000262902,MTCO1P40,53105734,53106358
ENSG00000263252,AC005341.1,53353427,53354134
ENSG00000262271,AC090079.1,53434131,53435829
ENSG00000262518,AC090079.2,53438556,53439721
ENSG00000262384,AC034268.2,53681630,53682111
ENSG00000233380,RPS2P48,53756989,53757870
ENSG00000141200,KIF2B,53822901,53825213
ENSG00000263189,AC023934.1,53952936,53955324
ENSG00000261965,ISCA1P3,54477796,54478168
ENSG00000263199,AC005951.2,54702936,54703430
ENSG00000263125,ARL2BPP8,54754165,54754649
ENSG00000251809,RN7SKP14,54770949,54771277
ENSG00000141198,TOM1L1,54899387,54961956
ENSG00000166260,COX11,54951902,54968785
ENSG00000279059,AC007485.2,54956760,54958426
ENSG00000275710,AC007485.1,54964474,54964679
ENSG00000166263,STXBP4,54968727,55173632
ENSG00000108924,HLF,55265012,55325065
ENSG00000263096,AC007638.2,55271504,55273653
ENSG00000262079,AC007638.1,55325757,55327791
ENSG00000108960,MMD,55392613,55421992
ENSG00000261873,SMIM36,55448433,55511444
ENSG00000236319,AC105021.1,55526964,55561577
ENSG00000262135,GARSP1,55550931,55551649
ENSG00000200107,RNU6-1249P,55551810,55551920
ENSG00000166292,TMEM100,55719627,55732121
ENSG00000141179,PCTP,55750979,55842830
ENSG00000262052,AC090618.1,55842677,55872939
ENSG00000153930,ANKFN1,55882301,56511659
ENSG00000261882,AC006600.1,56368063,56368215
ENSG00000279606,AC006600.2,56471142,56473647
ENSG00000243058,RPL39P33,56573040,56573195
ENSG00000183691,NOG,56593699,56595590
ENSG00000214226,C17orf67,56791913,56838773
ENSG00000283209,AC106858.1,56803841,56804269
ENSG00000153933,DGKE,56834099,56869567
ENSG00000212469,RNU6-1158P,56871170,56871276
ENSG00000262408,AC015912.2,56884639,56884819
ENSG00000121060,TRIM25,56887909,56914038
ENSG00000262112,AC015912.1,56888880,56891841
ENSG00000284542,MIR3614,56891270,56891355
ENSG00000274213,AC015912.3,56914186,56914533
ENSG00000121058,COIL,56938187,56961054
ENSG00000262298,AC004584.1,56939932,56941275
ENSG00000262623,AC004584.2,56951664,56952404
ENSG00000121064,SCPEP1,56978105,57006768
ENSG00000263120,AC004584.3,56982749,56985104
ENSG00000261192,RNF126P1,57045478,57046797
ENSG00000263004,AC007114.1,57078298,57085024
ENSG00000121057,AKAP1,57085092,57121349
ENSG00000263089,AC007114.2,57092145,57096425
ENSG00000153944,MSI2,57255851,57684685
ENSG00000279555,AC091181.1,57277920,57280017
ENSG00000279281,AC015883.1,57448218,57450291
ENSG00000266100,AC007431.2,57522248,57523597
ENSG00000280028,AC007431.3,57531769,57532355
ENSG00000263499,AC007431.1,57600856,57608412
ENSG00000242889,RN7SL449P,57618108,57618393
ENSG00000238447,RNU7-134P,57685529,57685592
ENSG00000166329,CCDC182,57744481,57745312
ENSG00000265542,AC015845.2,57771946,57834749
ENSG00000222976,RN7SKP94,57789449,57789732
ENSG00000181610,MRPS23,57834781,57850056
ENSG00000180891,CUEDC1,57861243,57955323
ENSG00000264914,AC015845.1,57912333,57922581
ENSG00000278642,AC015813.4,57955965,57956143
ENSG00000136451,VEZF1,57971547,57988259
ENSG00000280233,AC015813.7,57988180,57988760
ENSG00000266086,AC015813.2,57989038,58005253
ENSG00000264112,AC015813.1,57989039,57994850
ENSG00000136450,SRSF1,58003360,58007346
ENSG00000279069,AC015813.5,58006674,58008187
ENSG00000266290,AC015813.3,58076891,58083204
ENSG00000264364,DYNLL2,58083415,58095536
ENSG00000279207,AC015813.6,58095672,58101479
ENSG00000141194,OR4D1,58148449,58159555
ENSG00000229590,MSX2P1,58157028,58157800
ENSG00000255713,OR4D2,58166982,58171411
ENSG00000121053,EPX,58192737,58205174
ENSG00000278627,AC005962.2,58202352,58203003
ENSG00000011143,MKS1,58205437,58219605
ENSG00000167419,LPO,58218548,58268518
ENSG00000005381,MPO,58269856,58280935
ENSG00000005379,TSPOAP1,58301228,58328760
ENSG00000265148,TSPOAP1-AS1,58325450,58415766
ENSG00000265206,AC004687.1,58330884,58332508
ENSG00000284353,MIR142,58331232,58331318
ENSG00000264399,MIR4736,58335976,58336022
ENSG00000213246,SUPT4H1,58345175,58353093
ENSG00000108375,RNF43,58352500,58417595
ENSG00000176160,HSF5,58420167,58488384
ENSG00000266648,SETP3,58476138,58476950
ENSG00000108389,MTMR4,58489529,58517905
ENSG00000264672,SEPT4-AS1,58519837,58556977
ENSG00000108387,SEPT4,58520250,58540818
ENSG00000181013,C17orf47,58541587,58544368
ENSG00000121101,TEX14,58556678,58692055
ENSG00000212195,U3,58631641,58631836
ENSG00000266826,AC011195.2,58660424,58692018
ENSG00000199426,RNU1-108P,58666537,58666697
ENSG00000266561,AC011195.1,58675286,58675462
ENSG00000206917,RNU1-52P,58677574,58677737
ENSG00000200997,RNU1-85P,58679527,58679690
ENSG00000108384,RAD51C,58692573,58735611
ENSG00000274198,AC025521.1,58747055,58747340
ENSG00000175175,PPM1E,58755869,58985176
ENSG00000276601,Metazoa_SRP,58785323,58785608
ENSG00000251865,RNU6-518P,58835899,58835994
ENSG00000241462,AC100832.1,58897776,58899692
ENSG00000275680,Metazoa_SRP,58951185,58951513
ENSG00000263938,AC100832.2,58965952,58966727
ENSG00000108395,TRIM37,58982638,59106921
ENSG00000263558,RN7SL716P,59059226,59059493
ENSG00000224738,AC099850.1,59106598,59118267
ENSG00000182628,SKA2,59109951,59155269
ENSG00000252212,RNU2-58P,59129276,59129458
ENSG00000211514,MIR454,59137758,59137872
ENSG00000207996,MIR301A,59151136,59151221
ENSG00000068489,PRR11,59155499,59204705
ENSG00000266537,SPDYE22P,59174983,59181787
ENSG00000265303,AC099850.2,59197566,59215226
ENSG00000265415,AC099850.3,59202677,59203829
ENSG00000167447,SMG8,59209400,59215247
ENSG00000153982,GDPD1,59220467,59275967
ENSG00000207235,Y_RNA,59260748,59260846
ENSG00000271063,SNRPGP17,59281130,59281343
ENSG00000175155,YPEL2,59331689,59401729
ENSG00000278863,AC091059.2,59362665,59363278
ENSG00000263857,MIR4729,59366083,59366154
ENSG00000266002,AC091059.1,59400488,59403303
ENSG00000265313,LINC01476,59430869,59526946
ENSG00000200889,RNU4-13P,59537359,59537499
ENSG00000108406,DHX40,59565525,59608345
ENSG00000273702,AC091271.1,59618553,59619714
ENSG00000141367,CLTC,59619689,59696956
ENSG00000141378,PTRH2,59674636,59707626
ENSG00000062716,VMP1,59707192,59842255
ENSG00000267637,AC040904.1,59784813,59785035
ENSG00000284190,MIR21,59841266,59841337
ENSG00000201524,RNU6-450P,59847438,59847544
ENSG00000108423,TUBD1,59859482,59892945
ENSG00000270264,NDUFB8P2,59885015,59885552
ENSG00000108443,RPS6KB1,59893046,59950564
ENSG00000241913,RPS29P21,59912197,59912366
ENSG00000267318,AC005702.2,59940908,59973101
ENSG00000189050,RNFT1,59952240,59964761
ENSG00000267104,TBC1D3P1-DHX40P1,59962363,60018975
ENSG00000267302,AC005702.1,59964832,59996972
ENSG00000266992,DHX40P1,59976009,60002384
ENSG00000238283,TBC1D3P1,60008437,60017498
ENSG00000275860,AC005702.5,60021072,60022436
ENSG00000274378,AC005702.4,60025859,60030746
ENSG00000264049,MIR4737,60043025,60043105
ENSG00000068097,HEATR6,60043194,60078931
ENSG00000267526,AC005702.3,60063004,60064782
ENSG00000267416,AC025048.4,60079309,60088695
ENSG00000261040,WFDC21P,60083566,60091885
ENSG00000280852,AC025048.6,60101759,60102919
ENSG00000267295,AC025048.3,60113793,60120687
ENSG00000277532,AC025048.5,60124110,60125474
ENSG00000267248,AC025048.2,60126535,60135644
ENSG00000267095,AC025048.1,60135762,60140081
ENSG00000167434,CA4,60149936,60170899
ENSG00000266960,FAM106DP,60173322,60173822
ENSG00000170832,USP32,60179094,60422470
ENSG00000252577,SCARNA20,60231516,60231646
ENSG00000241157,AC104763.1,60245288,60245647
ENSG00000275562,AC104763.3,60256720,60258411
ENSG00000271626,AC104763.2,60315834,60316215
ENSG00000141371,C17orf64,60392429,60431421
ENSG00000213228,RPL12P38,60433678,60435996
ENSG00000062725,APPBP2,60443149,60526219
ENSG00000270553,AC011921.3,60513190,60513550
ENSG00000259349,AC011921.1,60526293,60550798
ENSG00000267678,AC011921.2,60562010,60562161
ENSG00000267772,LINC01999,60564547,60586623
ENSG00000266943,RPSAP66,60564740,60565671
ENSG00000170836,PPM1D,60600183,60666280
ENSG00000200013,RNU6-623P,60662333,60662437
ENSG00000141376,BCAS3,60677453,61392838
ENSG00000239932,RN7SL606P,60696313,60696605
ENSG00000224011,AC110602.1,60727165,60727482
ENSG00000252534,Y_RNA,60748940,60749046
ENSG00000267083,KRT18P61,60810165,60811462
ENSG00000254114,HMGN1P28,60851382,60851745
ENSG00000264322,RN7SL448P,60899891,60900185
ENSG00000267207,AC005884.1,61034636,61070122
ENSG00000267449,AC005884.2,61069856,61070356
ENSG00000227694,RPL23AP74,61069871,61070341
ENSG00000267667,AC005856.1,61130704,61135964
ENSG00000273982,AC005746.3,61354763,61355155
ENSG00000267131,AC005746.2,61361668,61400243
ENSG00000266934,AC005746.1,61382785,61384680
ENSG00000267280,TBX2-AS1,61393456,61411555
ENSG00000121068,TBX2,61399896,61409466
ENSG00000187013,C17orf82,61411751,61413280
ENSG00000121075,TBX4,61452404,61485110
ENSG00000267137,AC005901.1,61460224,61463384
ENSG00000253506,NACA2,61590426,61591202
ENSG00000136492,BRIP1,61681266,61863521
ENSG00000108506,INTS2,61865367,61928016
ENSG00000202361,Y_RNA,61874084,61874182
ENSG00000108510,MED13,61942605,62065282
ENSG00000279133,AC018628.1,62003700,62007518
ENSG00000242398,RN7SL800P,62005737,62006016
ENSG00000200842,Y_RNA,62036833,62036945
ENSG00000207123,Y_RNA,62122320,62122421
ENSG00000266066,POLRMTP1,62136972,62140639
ENSG00000266365,AC053481.3,62231470,62247153
ENSG00000266647,AC053481.4,62260634,62261936
ENSG00000188755,TBC1D3P2,62264705,62275655
ENSG00000270033,AC053481.5,62272487,62282915
ENSG00000263887,AC053481.2,62282387,62297026
ENSG00000242123,AC053481.1,62319884,62320189
ENSG00000172421,EFCAB3,62343941,62416479
ENSG00000239809,AC008026.2,62381668,62382015
ENSG00000251981,RNU7-52P,62383104,62383166
ENSG00000239527,RPS23P7,62397397,62398142
ENSG00000087995,METTL2A,62423867,62450822
ENSG00000146872,TLK2,62458658,62615481
ENSG00000239246,AC008026.1,62516321,62516767
ENSG00000264546,AC008026.3,62549726,62552121
ENSG00000277463,AC080038.2,62626031,62626453
ENSG00000274565,AC080038.1,62626437,62627590
ENSG00000011028,MRC2,62627401,62693597
ENSG00000207382,Y_RNA,62661621,62661725
ENSG00000279713,AC080038.3,62679403,62681354
ENSG00000199697,RNU6-446P,62683905,62684010
ENSG00000265702,AC005821.1,62699244,62737922
ENSG00000173838,MARCH10,62701314,62808344
ENSG00000265000,AC068512.1,62808500,62836371
ENSG00000264907,PRELID3BP3,62841101,62841645
ENSG00000283538,AC005972.4,62910690,62968549
ENSG00000207552,MIR633,62944215,62944312
ENSG00000265262,TRMT112P3,62950831,62951188
ENSG00000266411,AC005972.1,62966817,62968549
ENSG00000270324,AC005972.2,62978494,62978841
ENSG00000272164,AC005972.3,63004672,63005152
ENSG00000170921,TANC2,63009556,63427699
ENSG00000272383,AC006270.3,63088162,63089197
ENSG00000264513,AC006270.1,63117019,63130947
ENSG00000264529,AC006270.2,63182166,63182817
